dataset_id,find,cleaned_name,replace,taxonomic_dataset,taxon_rank,aligned_reason,alignment_code,
Barrett_2009,Acacia spp,Acacia sp.,Acacia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Atriplex spp,Atriplex sp.,Atriplex sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Baumea spp,Baumea sp.,Baumea sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Boronia sp..,Boronia sp.,Boronia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Borya sp..,Borya sp.,Borya sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Borya spp,Borya sp.,Borya sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Daviesia spp,Daviesia sp.,Daviesia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Eremophila spp,Eremophila sp.,Eremophila sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Eucalyptus spp,Eucalyptus sp.,Eucalyptus sp. [Eucalyptus sp. 1; Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,x
Barrett_2009,Eucalyptus spp,Eucalyptus sp.,Eucalyptus sp. [Eucalyptus sp. 2; Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,x
Barrett_2009,Frankenia spp,Frankenia sp.,Frankenia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Grevillea spp,Grevillea sp.,Grevillea sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Juncus spp,Juncus sp.,Juncus sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Keraudrenia sp..,Keraudrenia sp.,Keraudrenia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Leucopogon spp,Leucopogon sp.,Leucopogon sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Meeboldina spp,Meeboldina sp.,Meeboldina sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Melaleuca spp,Melaleuca sp.,Melaleuca sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Schoenus spp,Schoenus sp.,Schoenus sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Sphaerolobium spp,Sphaerolobium sp.,Sphaerolobium sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Thomasia sp.,Thomasia sp.,Thomasia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Verticordia spp,Verticordia sp.,Verticordia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Westringia spp,Westringia sp.,Westringia sp. [Barrett_2009],APC,genus,Exact match of taxon name ending with `sp.` to an APC genus (2023-09-08),match_01a_exact_genus_accepted_or_known,
Barrett_2009,Dodanaea spp,Dodanaea sp.,Dodonaea sp. [Barrett_2009],APC,genus,Fuzzy match of taxon name ending with `sp.` to an APC-accepted genus (2023-09-08),match_01b_fuzzy_genus_accepted,
Barrett_2009,Callistachys lanceolatum / sp South Coast,Callistachys lanceolatum / sp. South Coast,Callistachys sp. [Callistachys lanceolatum / sp. South Coast; Barrett_2009],APC,genus,Exact match to APC genus. Taxon name includes '/' (slash) indicating an uncertain species identification but an accepted genus and taxon can only be aligned to genus-rank (2023-09-08),match_04a_indecision_accepted_or_known_genus,
Barrett_2009,Acacia drummondii ssp. elegans Porongurup variant (R.J. Cumming 938),Acacia drummondii subsp. elegans Porongurup variant (R.J. Cumming 938),Acacia drummondii subsp. elegans Porongurup variant (R.J.Cumming 938),APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia leioderma Fitzgerald River N.P. variant (A.S. George 9922),Acacia leioderma Fitzgerald River N.P. variant (A.S. George 9922),Acacia leioderma var. Fitzgerald River N.P. variant (A.S.George 9922),APC,variety,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia sp. Esperance (M.A. Burgman 1833b),Acacia sp. Esperance (M.A. Burgman 1833b),Acacia sp. Esperance (M.A.Burgman 1833b),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia sp. Petrudor Rocks (B.R. Maslin 7714),Acacia sp. Petrudor Rocks (B.R. Maslin 7714),Acacia sp. Petrudor Rocks (B.R.Maslin 7714),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia sp. Ravensthorpe Range (B.R. Maslin 5463),Acacia sp. Ravensthorpe Range (B.R. Maslin 5463),Acacia sp. Ravensthorpe Range (B.R.Maslin 5463),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia sulcata ssp. sulcata,Acacia sulcata subsp. sulcata,Acacia sulcata var. sulcata,APC,variety,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia tryptycha,Acacia tryptycha,Acacia triptycha,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Acacia unifillis,Acacia unifillis,Acacia unifissilis,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Adeanthos cuneatus,Adeanthos cuneatus,Adenanthos cuneatus,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Adenanthos eyri,Adenanthos eyri,Adenanthos eyrei,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Adenanthos labilliardierei,Adenanthos labilliardierei,Adenanthos labillardierei,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Adenanthos sericeous,Adenanthos sericeous,Adenanthos sericeus,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Allocasuarina hystericosa,Allocasuarina hystericosa,Allocasuarina hystricosa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Allocasuarina microstachys,Allocasuarina microstachys,Allocasuarina microstachya,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Allocasuarina sclerocalda,Allocasuarina sclerocalda,Allocasuarina scleroclada,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Andersonia hammerslyeana,Andersonia hammerslyeana,Andersonia hammersleyana,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Astroloma sp. Grass Patch (A.J.G. Wilson 110),Astroloma sp. Grass Patch (A.J.G. Wilson 110),Astroloma sp. Grass Patch (A.J.G.Wilson 110),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Baeckea sp. Gibson (K.R. Newbey 11084),Baeckea sp. Gibson (K.R. Newbey 11084),Baeckea sp. Gibson (K.R.Newbey 11084),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Baeckea sp. Hatter Hill (K.R. Newbey 3284),Baeckea sp. Hatter Hill (K.R. Newbey 3284),Baeckea sp. Hatter Hill (K.R.Newbey 3284),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Baeckea sp. Mt Gibbs (G.F. Craig 7031),Baeckea sp. Mt Gibbs (G.F. Craig 7031),Baeckea sp. Mt Gibbs (G.F.Craig 7031),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Baeckea sp. Mt Glasse (P.G. Wilson 5717),Baeckea sp. Mt Glasse (P.G. Wilson 5717),Baeckea sp. Mt Glasse (P.G.Wilson 5717),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Baeckea sp. Youndegin Hill (A.S. George 15772),Baeckea sp. Youndegin Hill (A.S. George 15772),Baeckea sp. Youndegin Hill (A.S.George 15772),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Bankisa plumosa ssp. denticulata,Bankisa plumosa subsp. denticulata,Banksia plumosa subsp. denticulata,APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksa cirsioides,Banksa cirsioides,Banksia cirsioides,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia alliaceae,Banksia alliaceae,Banksia alliacea,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia armata subsp.. ignicida,Banksia armata subsp. ignicida,Banksia armata var. ignicida,APC,variety,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia cirsiodes,Banksia cirsiodes,Banksia cirsioides,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia dryandoides,Banksia dryandoides,Banksia dryandroides,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia dyandroides,Banksia dyandroides,Banksia dryandroides,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia erythrocaephala,Banksia erythrocaephala,Banksia erythrocephala,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia lemmaniana,Banksia lemmaniana,Banksia lemanniana,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia lepidorrhiza,Banksia lepidorrhiza,Banksia lepidorhiza,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia meisnerii,Banksia meisnerii,Banksia meisneri,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia nutans ssp. nutans,Banksia nutans subsp. nutans,Banksia nutans var. nutans,APC,variety,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia rufa ssp. pumilo,Banksia rufa subsp. pumilo,Banksia rufa subsp. pumila,APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia sphaerocarpa ssp. sphaerocarpa,Banksia sphaerocarpa subsp. sphaerocarpa,Banksia sphaerocarpa var. sphaerocarpa,APC,variety,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia violaceae,Banksia violaceae,Banksia violacea,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banksia violaceae,Banksia violaceae,Banksia violacea,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Banskia calophylla,Banskia calophylla,Banksia calophylla,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Beaufortia cyrodonta,Beaufortia cyrodonta,Beaufortia cyrtodonta,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Bnaksia grandis,Bnaksia grandis,Banksia grandis,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Borya longioscapa,Borya longioscapa,Borya longiscapa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Bossiaea sp. Frankland (E.M. Sandiford EMS 896),Bossiaea sp. Frankland (E.M. Sandiford EMS 896),Bossiaea sp. Frankland (E.M.Sandiford EMS 896),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Callistachys lanceolatum,Callistachys lanceolatum,Callistachys lanceolata,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Calothamnus quadridus,Calothamnus quadridus,Calothamnus quadrifidus,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Calothamus gracilis,Calothamus gracilis,Calothamnus gracilis,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Caustis sp. Boyanup (G.S. McCutcheon 1706),Caustis sp. Boyanup (G.S. McCutcheon 1706),Caustis sp. Boyanup (G.S.McCutcheon 1706),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Choralaena quercifolia,Choralaena quercifolia,Chorilaena quercifolia,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Conospermum distichium,Conospermum distichium,Conospermum distichum,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Conospermum distichium,Conospermum distichium,Conospermum distichum,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Conospermum leianthumssp leianthum,Conospermum leianthumssp leianthum,Conospermum leianthum subsp. leianthum,APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Cyathostemon sp. Dowak (J.M. Fox 86/271),Cyathostemon sp. Dowak (J.M. Fox 86/271),Cyathostemon sp. Dowak (J.M.Fox 86/271),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Cyathostemon sp. Lake King (M.E. & M.E. Trudgen 1462),Cyathostemon sp. Lake King (M.E. & M.E. Trudgen 1462),Cyathostemon sp. Lake King (M.E. & M.E.Trudgen 1462),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Cyathostemon sp. Salmon Gums (B. Archer 769),Cyathostemon sp. Salmon Gums (B. Archer 769),Cyathostemon sp. Salmon Gums (B.Archer 769),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Gibson (R.D. Royce 3569),Darwinia sp. Gibson (R.D. Royce 3569),Darwinia sp. Gibson (R.D.Royce 3569),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Mt Baring (K.R. Newbey 9775),Darwinia sp. Mt Baring (K.R. Newbey 9775),Darwinia sp. Mt Baring (K.R.Newbey 9775),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Mt Burdett (N.G. Marchant 80/42),Darwinia sp. Mt Burdett (N.G. Marchant 80/42),Darwinia sp. Mt Burdett (N.G.Marchant 80/42),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Mt Ney (M.A. Burgman & S. McNee 1274),Darwinia sp. Mt Ney (M.A. Burgman & S. McNee 1274),Darwinia sp. Mt Ney (M.A.Burgman & S.McNee 1274),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Mt Ragged (S. Barrett 663),Darwinia sp. Mt Ragged (S. Barrett 663),Darwinia sp. Mt Ragged (S.Barrett 663),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Darwinia sp. Peak Charles (A.S. George 10627),Darwinia sp. Peak Charles (A.S. George 10627),Darwinia sp. Peak Charles (A.S.George 10627),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Davieisa argillaceae,Davieisa argillaceae,Daviesia argillacea,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Davieisa lancifolia,Davieisa lancifolia,Daviesia lancifolia,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Davieisa nematophylla,Davieisa nematophylla,Daviesia nematophylla,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Davieisa teretifolia,Davieisa teretifolia,Daviesia teretifolia,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Daviesia sarrissa,Daviesia sarrissa,Daviesia sarissa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Daviesia spinossisima,Daviesia spinossisima,Daviesia spinosissima,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Desmocladus flexuosa,Desmocladus flexuosa,Desmocladus flexuosus,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Dodanaea ceratocarpa,Dodanaea ceratocarpa,Dodonaea ceratocarpa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Dodanaea stenozyga,Dodanaea stenozyga,Dodonaea stenozyga,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Dodanaea viscosa,Dodanaea viscosa,Dodonaea viscosa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus dolichoryncha,Eucalyptus dolichoryncha,Eucalyptus dolichorhyncha,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eremophila glabra ssp. Scaddan (C. Turley s.n. 10/11/2005),Eremophila glabra subsp. Scaddan (C. Turley s.n. 10/11/2005),Eremophila glabra subsp. Scaddan (C.Turley s.n. 10/11/2005),APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus bupestrium,Eucalyptus bupestrium,Eucalyptus buprestium,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus dolichoryncha,Eucalyptus dolichoryncha,Eucalyptus dolichorhyncha,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus garderni,Eucalyptus garderni,Eucalyptus gardneri,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus gardneri ssp. Ravensthorpensis,Eucalyptus gardneri subsp. Ravensthorpensis,Eucalyptus gardneri subsp. ravensthorpensis,APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus gonaiantha,Eucalyptus gonaiantha,Eucalyptus goniantha,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus lehamanii,Eucalyptus lehamanii,Eucalyptus lehmannii,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus lehmanii ssp. parallela,Eucalyptus lehmanii subsp. parallela,Eucalyptus lehmannii subsp. parallela,APC,subspecies,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus newbyii,Eucalyptus newbyii,Eucalyptus newbeyi,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus ocidentalis,Eucalyptus ocidentalis,Eucalyptus occidentalis,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus praeterissima,Eucalyptus praeterissima,Eucalyptus praetermissa,APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
Barrett_2009,Eucalyptus sp. Esperance (M.E. French 1579),Eucalyptus sp. Esperance (M.E. French 1579),Eucalyptus sp. Esperance (M.E.French 1579),APC,species,Fuzzy match of taxon name to an APC-accepted canonical name once punctuation and filler words are removed (2023-09-08),match_07a_fuzzy_accepted_canonical_name,
